id_paquete,cedis,estado,hora_recolectado,hora_creacion,hora_entregado,hora_falla
d66d5cd2-dae7-49c1-bf92-a17477c3138d,CUERNAVACA 001,SUCCESSFUL,2021-12-10T17:24:27.770000,2021-12-10T10:26:42.003000,2021-12-10T18:36:40.097000,
c759c659-8fa7-40e0-80fa-5aff6a51e52b,CUERNAVACA 001,SUCCESSFUL,2021-12-10T17:24:27.770000,2021-12-10T10:48:35.237000,2021-12-10T20:08:10.344000,
ee43bb34-db1b-4d67-8873-a3fca82c5b4c,CUERNAVACA 001,SUCCESSFUL,2021-12-09T17:50:20.921000,2021-12-09T12:02:24.218000,2021-12-09T20:04:35.571000,
f5036aba-5819-4188-a101-3f315842373f,CUERNAVACA 001,SUCCESSFUL,2021-12-09T17:50:20.921000,2021-12-09T12:55:15.893000,2021-12-09T19:04:13.554000,
e3b11c99-7b2c-4376-b8f1-79478d98eb31,CUERNAVACA 001,SUCCESSFUL,2021-12-09T17:50:20.921000,2021-12-09T12:16:28.159000,2021-12-09T18:50:46.359000,
e33ad789-7acd-4197-898d-f0276f86c7ad,CUERNAVACA 001,SUCCESSFUL,2021-12-09T17:20:55.312000,2021-12-09T12:36:19.548000,2021-12-09T20:34:22.921000,2021-12-09T17:49:31.825000
e49fb9af-bb34-40bf-b959-22e4b2cc9a90,CUERNAVACA 001,SUCCESSFUL,2021-12-09T17:20:55.312000,2021-12-09T12:37:51.786000,2021-12-09T20:35:14.797000,2021-12-09T17:49:54.994000
4d958998-f58c-47d9-8040-86019d628d62,CUERNAVACA 001,SUCCESSFUL,2021-12-09T17:20:55.312000,2021-12-09T12:23:49.431000,2021-12-09T18:05:19.950000,
faa0b2b9-efac-4f39-8618-8360cd7b39e2,CUERNAVACA 001,SUCCESSFUL,2021-12-09T17:20:55.312000,2021-12-09T12:36:30.999000,2021-12-09T20:23:36.130000,
983c4aeb-6c4d-4615-8a4f-045f77fa40c9,CUERNAVACA 001,SUCCESSFUL,2021-12-09T17:20:55.312000,2021-12-09T12:01:48.673000,2021-12-09T20:54:53.818000,
f2a2ceda-aa52-45d1-9b80-32b2a852bf3d,CUERNAVACA 001,SUCCESSFUL,2021-12-09T17:20:55.312000,2021-12-09T13:18:32.870000,2021-12-09T20:58:32.245000,
cbd65bd0-c97b-4e4d-8016-1803803ffa75,CUERNAVACA 001,SUCCESSFUL,2021-12-09T17:20:55.312000,2021-12-09T12:00:48.655000,2021-12-09T20:47:54.205000,
d5dd010f-bcee-40d0-a904-1daa9572b270,CUERNAVACA 001,SUCCESSFUL,2021-12-12T09:40:20.894000,2021-12-11T12:35:16.691000,2021-12-12T10:11:10.897000,
1fe198d0-aa53-45a3-b76f-d0c93faccb97,CUERNAVACA 001,FAILED,2021-12-11T13:23:02.905000,2021-12-10T17:35:07.633000,,2021-12-11T16:46:34.030000
cf1a50c7-13cb-4022-a0be-1d1a99005bcd,CUERNAVACA 001,SUCCESSFUL,2021-12-11T13:23:02.905000,2021-12-10T14:40:52.018000,2021-12-11T15:04:05.430000,
3ba9c13e-a19c-4967-98c0-802155b03f96,CUERNAVACA 001,SUCCESSFUL,2021-12-11T13:23:02.905000,2021-12-10T12:02:16.340000,2021-12-11T14:52:58.948000,
26bb1208-3cee-4e8b-b617-47e2b9c4c6bb,CUERNAVACA 001,SUCCESSFUL,2021-12-11T13:23:02.905000,2021-12-10T20:45:10.464000,2021-12-11T14:28:39.021000,
cb34c62b-bd05-4e83-9e69-a988be3db7fd,CUERNAVACA 001,SUCCESSFUL,2021-12-11T13:23:02.905000,2021-12-10T12:28:21.976000,2021-12-11T15:55:20.997000,
864c77a8-c064-46a4-a2c0-0de1f3ff4f3e,CUERNAVACA 001,SUCCESSFUL,2021-12-11T13:23:02.905000,2021-12-10T17:05:27.763000,2021-12-11T14:57:22.714000,
2e0b4d92-9462-4f47-af1a-be8f01b1abf5,CUERNAVACA 001,SUCCESSFUL,2021-12-11T13:23:02.905000,2021-12-10T12:22:36.903000,2021-12-11T14:40:09.609000,
8a704558-2487-4a36-87d1-5101c67270c9,CUERNAVACA 001,FAILED,2021-12-11T13:23:02.905000,2021-12-10T17:53:53.153000,,2021-12-11T15:23:55.947000
772c9f89-39f6-4fa7-aba9-5b8e3cee5d58,CUERNAVACA 001,SUCCESSFUL,2021-12-11T13:23:02.905000,2021-12-10T18:53:55.489000,2021-12-11T16:31:39.631000,
188bb069-d7a2-49b9-8938-975f42ff72f9,CUERNAVACA 001,SUCCESSFUL,2021-12-11T13:23:02.905000,2021-12-10T18:27:43.036000,2021-12-11T14:16:10.058000,
89f8a835-bc99-48df-941e-756120ebe5ca,CUERNAVACA 001,SUCCESSFUL,2021-12-11T13:23:02.905000,2021-12-10T12:23:40.406000,2021-12-11T14:42:26.167000,
560da3fa-2407-495a-ac8a-7f4b1dae54bf,CUERNAVACA 001,SUCCESSFUL,2021-12-10T15:26:07.267000,2021-12-09T20:03:33.148000,2021-12-10T17:46:04.660000,
b8f4f37c-fdd5-45dd-a8b2-4a98e3d354a5,CUERNAVACA 001,FAILED,2021-12-10T15:26:07.267000,2021-12-09T20:12:10.465000,,2021-12-10T18:00:48.190000
c3c4ccfb-9c8f-4030-a1c5-475d71c29024,CUERNAVACA 001,SUCCESSFUL,2021-12-10T15:26:07.267000,2021-12-09T19:54:20.981000,2021-12-10T17:54:18.998000,
b280921e-860b-444f-a4c0-b47d9edb9149,CUERNAVACA 001,SUCCESSFUL,2021-12-09T17:03:51.215000,2021-12-09T11:49:23.451000,2021-12-09T17:27:55.324000,
e16e2523-758e-4911-bc29-b3fa54cdd0b6,CUERNAVACA 001,SUCCESSFUL,2021-12-09T17:03:51.215000,2021-12-09T12:22:01.810000,2021-12-09T17:47:26.268000,
c9c03d1c-f323-4133-8bb1-fac0d194339c,CUERNAVACA 001,SUCCESSFUL,2021-12-09T17:03:51.215000,2021-12-09T14:51:47.807000,2021-12-09T19:41:14.372000,
b8f18ef9-f234-4932-8f3c-123cb92e7c84,CUERNAVACA 001,SUCCESSFUL,2021-12-09T17:03:51.215000,2021-12-09T10:57:19.712000,2021-12-09T17:40:00.830000,
a8a14bcf-c089-406d-83dc-384653bfc05b,CUERNAVACA 001,SUCCESSFUL,2021-12-09T17:03:51.215000,2021-12-09T11:29:03.197000,2021-12-09T18:56:01.735000,
ba3cb77c-fdc7-4255-8573-fb3d1820e174,CUERNAVACA 001,SUCCESSFUL,2021-12-09T17:03:51.215000,2021-12-09T12:03:24.634000,2021-12-09T18:27:54.391000,
5110a050-5fcd-49f7-b87b-5330b2c22778,CUERNAVACA 001,SUCCESSFUL,2021-12-09T17:03:51.215000,2021-12-09T13:01:36.186000,2021-12-09T18:02:55.996000,
a4231ef1-7f22-4e76-9e7a-689b4d238ba3,CUERNAVACA 001,SUCCESSFUL,2021-12-09T17:03:51.215000,2021-12-01T13:48:27.366000,2021-12-09T19:56:33.003000,
df99236e-5069-4699-846c-4e0c5b292d6e,CUERNAVACA 001,SUCCESSFUL,2021-12-09T17:03:51.215000,2021-12-09T13:18:37.712000,2021-12-09T19:10:37.733000,
8e08b872-985d-4d2a-81ee-429d9837e0c8,CUERNAVACA 001,SUCCESSFUL,2021-12-09T17:03:51.215000,2021-12-09T11:31:26.446000,2021-12-09T19:06:04.925000,
b12ec5ff-f5e8-4d1a-b3aa-937ecc690040,CUERNAVACA 001,SUCCESSFUL,2021-12-09T17:03:51.215000,2021-12-09T14:17:35.132000,2021-12-09T19:17:01.912000,
db5d3686-5beb-4174-96a6-d0a321b69efb,CUERNAVACA 001,SUCCESSFUL,2021-12-09T17:03:51.215000,2021-12-09T12:04:26.259000,2021-12-09T18:13:02.818000,
6780e737-7a73-402f-aef5-b9db8bdde385,CUERNAVACA 001,SUCCESSFUL,2021-12-11T08:12:19.730000,2021-12-10T12:51:17.068000,2021-12-11T11:40:00.410000,
06fcc1d0-b713-4a70-a8a7-eb2efeb55b51,CUERNAVACA 001,SUCCESSFUL,2021-12-11T08:12:19.730000,2021-12-10T12:44:04.959000,2021-12-11T09:25:26.201000,
aa4e52ea-5c16-41dd-8710-4ac2f28bb3bc,CUERNAVACA 001,SUCCESSFUL,2021-12-11T08:12:19.730000,2021-12-10T11:03:23.929000,2021-12-11T10:00:32.071000,
590adbad-bb6d-4dd3-acff-1ba9cff01e17,CUERNAVACA 001,SUCCESSFUL,2021-12-11T08:12:19.730000,2021-12-10T12:16:48.305000,2021-12-11T09:21:33.290000,
b61638f8-2f37-4909-86ba-fde80d20bf58,CUERNAVACA 001,SUCCESSFUL,2021-12-12T07:17:16.660000,2021-12-11T14:00:50.845000,2021-12-12T08:50:38.928000,
be65eeea-0a1b-456a-a598-00873aee641c,CUERNAVACA 001,SUCCESSFUL,2021-12-12T07:17:16.660000,2021-12-11T13:21:10.895000,2021-12-12T09:11:06.118000,
1c7d786d-c9a9-4c06-b44a-6f2b56f27d30,CUERNAVACA 001,SUCCESSFUL,2021-12-12T07:17:16.660000,2021-12-11T13:21:31.298000,2021-12-12T09:11:28.928000,
a01035a6-61b3-4631-8f40-de7d7dff4a3f,CUERNAVACA 001,SUCCESSFUL,2021-12-12T07:17:16.660000,2021-12-11T12:51:54.986000,2021-12-12T08:30:39.518000,
09a19e36-b258-495a-adcb-f663219a1322,CUERNAVACA 001,SUCCESSFUL,2021-12-12T07:17:16.660000,2021-12-11T14:05:09.995000,2021-12-12T08:14:57.161000,
a2cb4b22-8cc7-4148-9614-c5a2b9a621c6,CUERNAVACA 001,SUCCESSFUL,2021-12-12T07:17:16.660000,2021-12-11T13:22:59.991000,2021-12-12T09:11:51.026000,
0f7a57ea-74d1-4f91-9f23-94429bbfc4a8,CUERNAVACA 001,SUCCESSFUL,2021-12-12T07:17:16.660000,2021-12-11T13:20:43.934000,2021-12-12T09:32:24.559000,
3958d429-d91f-4f60-bed3-4b9d2f0ca0a7,CUERNAVACA 001,SUCCESSFUL,2021-12-12T07:17:16.660000,2021-12-11T14:04:36.397000,2021-12-12T07:52:42.464000,
7f2bf58c-08a4-4765-85f7-cb50df4ab37b,CUERNAVACA 001,SUCCESSFUL,2021-12-12T07:17:16.660000,2021-12-11T12:40:07.390000,2021-12-12T09:38:25.337000,
943c66b2-c6f9-40e5-b9a0-c21431fe5ba7,CUERNAVACA 001,SUCCESSFUL,2021-12-12T07:17:16.660000,2021-12-11T14:09:22.063000,2021-12-12T09:14:59.003000,
dd170808-2252-4481-8997-e5122c0e2a98,CUERNAVACA 001,SUCCESSFUL,2021-12-12T07:17:16.660000,2021-12-11T13:07:54.888000,2021-12-12T11:10:52.557000,2021-12-12T08:21:22.345000
daee9485-f5c0-4e04-bd16-7bfc7d275866,CUERNAVACA 001,SUCCESSFUL,2021-12-12T07:17:16.660000,2021-12-11T12:04:48.783000,2021-12-12T09:49:48.710000,
d7bc7a62-a1be-4e40-9624-dfd788e0cab3,CUERNAVACA 001,SUCCESSFUL,2021-12-12T07:17:16.660000,2021-12-11T13:43:01.827000,2021-12-12T09:23:02.013000,
f21d17ec-6d27-4d72-a143-e2fa903326ef,CUERNAVACA 001,SUCCESSFUL,2021-12-12T07:17:16.660000,2021-12-11T13:21:56.863000,2021-12-12T09:12:12.398000,
8e161a1f-ce8b-49db-a034-d7ff5cc240f0,CUERNAVACA 001,SUCCESSFUL,2021-12-12T07:17:16.660000,2021-12-11T13:04:34.092000,2021-12-12T08:43:18.622000,
4f1b76de-79f5-43de-b8ac-819c38cb8098,CUERNAVACA 001,FAILED,2021-12-12T07:17:16.660000,2021-12-11T12:55:38.782000,,2021-12-12T09:46:16.896000
a0450987-0f84-4b0e-94c5-de85560a9b5e,CUERNAVACA 001,SUCCESSFUL,2021-12-12T07:17:16.660000,2021-12-11T11:48:08.535000,2021-12-12T08:39:39.495000,
d010027f-0fbb-4956-9441-f2b974c2d49c,CUERNAVACA 001,SUCCESSFUL,2021-12-12T07:17:16.660000,2021-12-11T10:18:22.722000,2021-12-12T08:59:20.355000,
c2fa6bd5-251d-4955-92b8-aa0aa961baad,CUERNAVACA 001,SUCCESSFUL,2021-12-11T07:57:08.805000,2021-12-10T14:59:55.473000,2021-12-11T10:20:02.625000,
d9691f20-a026-4a25-af5a-472f6f5a9a95,CUERNAVACA 001,FAILED,2021-12-11T07:57:08.805000,2021-12-10T16:47:49.531000,,2021-12-11T11:53:58.481000
7c0b2ff5-9c47-42d1-ba64-79881c32c3cb,CUERNAVACA 001,SUCCESSFUL,2021-12-11T07:57:08.805000,2021-12-10T16:46:37.429000,2021-12-11T11:29:38.067000,
6f589667-91e4-49de-b340-6a0ffc386eba,CUERNAVACA 001,SUCCESSFUL,2021-12-11T07:57:08.805000,2021-12-10T13:20:47.620000,2021-12-11T08:46:01.037000,
c0bd4e23-4da9-451a-82fc-a05a789f1b0a,CUERNAVACA 001,SUCCESSFUL,2021-12-11T07:57:08.805000,2021-12-10T16:00:29.627000,2021-12-11T08:39:18.173000,
b0f95975-8929-4725-9dbd-6a939872f482,CUERNAVACA 001,SUCCESSFUL,2021-12-11T07:57:08.805000,2021-12-10T14:54:21.483000,2021-12-11T09:35:30.240000,
d3022b34-072c-44a4-86bb-d13aa3b4f7eb,CUERNAVACA 001,SUCCESSFUL,2021-12-11T07:57:08.805000,2021-12-10T17:44:36.214000,2021-12-11T08:33:31.685000,
a126e0ef-da02-4265-83f2-8dcbe9bbfdcc,CUERNAVACA 001,SUCCESSFUL,2021-12-11T07:57:08.805000,2021-12-10T17:45:54.021000,2021-12-11T11:12:16.255000,
a0fb1a47-c76e-41ac-807e-4dbbf58d6953,CUERNAVACA 001,SUCCESSFUL,2021-12-11T07:57:08.805000,2021-12-10T14:58:51.986000,2021-12-11T09:03:41.642000,
285fa8d3-ce4c-41f3-921c-244002aeb301,CUERNAVACA 001,SUCCESSFUL,2021-12-11T07:57:08.805000,2021-12-10T13:49:13.873000,2021-12-11T10:43:45.004000,
a4367c55-e4d1-441f-921a-6d3c18bbe4fa,CUERNAVACA 001,SUCCESSFUL,2021-12-11T07:57:08.805000,2021-12-10T16:39:54.117000,2021-12-11T10:33:30.931000,
09b1dc4b-7f9a-4bef-a354-a2fac72fbdbb,CUERNAVACA 001,SUCCESSFUL,2021-12-11T07:57:08.805000,2021-12-10T16:19:08.925000,2021-12-11T10:39:05.449000,
9f1e4fa1-c2f7-4311-8312-d7af23088bc3,CUERNAVACA 001,SUCCESSFUL,2021-12-11T07:57:08.805000,2021-12-10T15:27:21.374000,2021-12-11T08:28:33.593000,
1db0b5c0-74d4-4adc-ba35-6c6da47a2d36,CUERNAVACA 001,SUCCESSFUL,2021-12-11T07:57:08.805000,2021-12-10T15:45:07.125000,2021-12-11T10:52:05.437000,
714e805e-2e7f-416d-a072-3db3cf017822,CUERNAVACA 001,FAILED,2021-12-11T07:57:08.805000,2021-12-10T12:33:11.108000,,2021-12-11T12:21:51.453000
b3545a58-32c8-4896-9082-86acd4deb8ca,CUERNAVACA 001,SUCCESSFUL,2021-12-11T07:57:08.805000,2021-12-10T15:44:09.782000,2021-12-11T10:52:53.286000,
e5d422a6-385b-40f7-a70d-dc17324d213f,CUERNAVACA 001,SUCCESSFUL,2021-12-11T07:57:08.805000,2021-12-10T12:49:28.094000,2021-12-11T09:15:18.559000,
5b8d6f96-791e-4e66-843a-2d4e19403300,CUERNAVACA 001,SUCCESSFUL,2021-12-11T07:57:08.805000,2021-12-10T17:49:55.229000,2021-12-11T10:34:22.231000,
1a1a8057-611e-4c44-be05-d5c271718e0b,CUERNAVACA 001,SUCCESSFUL,2021-12-11T07:57:08.805000,2021-12-10T17:12:59.094000,2021-12-11T10:34:54.104000,
d006ebe2-8d37-46af-b38d-3c8e5524411c,CUERNAVACA 001,SUCCESSFUL,2021-12-11T07:57:08.805000,2021-12-10T15:16:03.282000,2021-12-11T09:23:58.653000,
ed8d03ab-b26b-4a83-8328-f5efce2c137d,CUERNAVACA 001,SUCCESSFUL,2021-12-11T07:57:08.805000,2021-12-10T14:55:09.266000,2021-12-11T09:34:43.111000,
693edd99-f96e-45a0-a3e7-6c1396e4bce0,CUERNAVACA 001,FAILED,2021-12-11T07:57:08.805000,2021-12-10T12:34:34.062000,,2021-12-11T12:21:24.084000
7075baae-3eae-41c4-992b-f50a2531037a,CUERNAVACA 001,SUCCESSFUL,2021-12-11T07:57:08.805000,2021-12-10T15:03:38.449000,2021-12-11T11:02:21.613000,
ee24260d-c8b1-48b6-b6d8-fc632d080052,CUERNAVACA 001,SUCCESSFUL,2021-12-12T08:28:13.477000,2021-12-11T14:17:53.687000,2021-12-12T11:05:37.184000,
0d8265a4-56e8-465f-bfff-250f0d01daa5,CUERNAVACA 001,SUCCESSFUL,2021-12-12T08:28:13.477000,2021-12-11T10:27:43.514000,2021-12-12T11:26:04.001000,
a9c50606-ec2c-469d-83b9-cff384c0fdb8,CUERNAVACA 001,SUCCESSFUL,2021-12-12T08:28:13.477000,2021-12-11T12:37:49.933000,2021-12-12T10:52:06.632000,
614cb799-1141-4456-8cb1-19de6fb5fb95,CUERNAVACA 001,SUCCESSFUL,2021-12-12T08:28:13.477000,2021-12-11T10:42:40.166000,2021-12-12T10:25:46.748000,
4ad95977-f5cf-476b-8551-1649931c86cc,CUERNAVACA 001,SUCCESSFUL,2021-12-12T08:28:13.477000,2021-12-11T11:37:41.462000,2021-12-12T10:01:42.049000,
83d06ce2-1370-45db-b591-f25b2753abb0,CUERNAVACA 001,SUCCESSFUL,2021-12-12T08:28:13.477000,2021-12-11T10:45:21.835000,2021-12-12T10:24:41.056000,
d04b3445-2ca7-41b1-a11e-075b585ad047,CUERNAVACA 001,SUCCESSFUL,2021-12-12T08:28:13.477000,2021-12-11T12:27:32.634000,2021-12-12T10:36:37.280000,2021-12-12T10:34:28.986000
7b1d0bb8-e262-4d56-ac00-ce8eca95a6ca,CUERNAVACA 001,SUCCESSFUL,2021-12-12T08:28:13.477000,2021-12-11T12:58:19.989000,2021-12-12T09:53:06.629000,
0f0500d0-b285-4495-9192-d7dde8d0e974,CUERNAVACA 001,FAILED,2021-12-12T08:28:13.477000,2021-12-11T10:33:56.331000,,2021-12-12T09:16:52.767000
0eccfeb5-e2c3-4be7-a502-8b10dea3a68c,CUERNAVACA 001,SUCCESSFUL,2021-12-12T08:28:13.477000,2021-12-11T12:25:56.442000,2021-12-12T09:31:41.256000,
d304ac8b-bca5-4fcc-b480-7e8313a7ccbf,CUERNAVACA 001,SUCCESSFUL,2021-12-12T09:00:47.222000,2021-12-11T15:20:56.694000,2021-12-12T09:38:43.251000,
79591273-93fe-4e28-93f7-f9051ffca5ca,CUERNAVACA 001,FAILED,2021-12-12T09:00:47.222000,2021-12-11T11:06:40.788000,,2021-12-12T09:51:58.114000
d185eb78-e92c-4180-8e4a-e99a23967b99,CUERNAVACA 001,SUCCESSFUL,2021-12-12T09:00:47.222000,2021-12-11T10:59:20.352000,2021-12-12T10:10:00.353000,
cb391889-fa96-46e7-bb8d-1faeddae5f1e,CUERNAVACA 001,SUCCESSFUL,2021-12-12T09:00:47.222000,2021-12-11T11:33:00.341000,2021-12-12T12:06:47.602000,
c68591bf-93cc-42d2-bd8d-f7bde09091a9,CUERNAVACA 001,SUCCESSFUL,2021-12-12T09:00:47.222000,2021-12-11T12:21:26.035000,2021-12-12T11:55:29.293000,
95035d53-dae0-466a-af2f-534237aa2e3d,CUERNAVACA 001,SUCCESSFUL,2021-12-12T09:00:47.222000,2021-12-11T10:45:17.758000,2021-12-12T10:45:15.557000,
07de4a19-7bcc-4e77-8bd8-92d5985eff3f,CUERNAVACA 001,FAILED,2021-12-12T09:00:47.222000,2021-12-11T11:08:10.986000,,2021-12-12T09:51:36.774000
8f9cbfc1-afd6-48b4-8923-ae24a1e2ae61,CUERNAVACA 001,SUCCESSFUL,2021-12-12T09:00:47.222000,2021-12-11T12:43:53.886000,2021-12-12T10:36:31.172000,
a723de56-03c5-43be-b5f3-2cb880acb191,CUERNAVACA 001,SUCCESSFUL,2021-12-12T09:00:47.222000,2021-12-11T10:52:50.294000,2021-12-12T10:41:39.636000,
226b3900-3bb9-4475-810d-177ca7d8d107,CUERNAVACA 001,SUCCESSFUL,2021-12-12T09:00:47.222000,2021-12-11T12:01:35.427000,2021-12-12T10:58:09.215000,
81815229-b6cc-4bfb-b2c1-e0bcda3742dd,CUERNAVACA 001,SUCCESSFUL,2021-12-12T09:00:47.222000,2021-12-11T12:44:42.941000,2021-12-12T11:22:39.292000,
788455e2-fd3f-4a87-86ab-9c3edbce6a88,CUERNAVACA 001,SUCCESSFUL,2021-12-12T09:00:47.222000,2021-12-11T12:21:22.100000,2021-12-12T10:28:08.679000,
1d597ae1-9254-4887-b880-361ce15730af,CUERNAVACA 001,SUCCESSFUL,2021-12-12T09:00:47.222000,2021-12-11T11:09:18.976000,2021-12-12T12:05:40.069000,
13181b0f-727f-4eb7-a8c6-07926e0d94d3,CUERNAVACA 001,SUCCESSFUL,2021-12-12T09:00:47.222000,2021-12-11T10:57:27.998000,2021-12-12T10:10:22.791000,
e380264f-1e20-4187-b325-91f6205f2c31,CUERNAVACA 001,SUCCESSFUL,2021-12-12T09:00:47.222000,2021-12-11T11:25:24.502000,2021-12-12T12:06:25.932000,
1973a593-7b3b-478f-963f-33768319e3a3,CUERNAVACA 001,SUCCESSFUL,2021-12-12T09:00:47.222000,2021-12-11T11:59:48.773000,2021-12-12T10:16:59.009000,
f6ffee80-3805-46bb-894b-4c379d9aebc2,CUERNAVACA 001,SUCCESSFUL,2021-12-12T09:00:47.222000,2021-12-11T11:29:32.785000,2021-12-12T12:06:04.561000,
be2895ce-76d5-41e3-810c-44dbace44c5b,CUERNAVACA 001,SUCCESSFUL,2021-12-12T09:00:47.222000,2021-12-11T12:00:04.422000,2021-12-12T11:37:52.485000,
b868944b-c9d0-46b8-8b6d-56c5e2c67044,CUERNAVACA 001,SUCCESSFUL,2021-12-12T09:00:47.222000,2021-12-11T11:51:01.656000,2021-12-12T11:37:21.312000,
7116c882-0c96-46c9-bcc1-237f9aa0ee81,CUERNAVACA 001,SUCCESSFUL,2021-12-12T09:00:47.222000,2021-12-11T11:45:38.039000,2021-12-12T10:37:12.615000,
bfc9a699-ee3f-4084-b62a-8b81df9401f9,CUERNAVACA 001,SUCCESSFUL,2021-12-12T09:00:47.222000,2021-12-11T10:40:17.693000,2021-12-12T11:29:42.687000,
9dba54dc-0767-4bed-b211-1ab24664e09d,CUERNAVACA 001,FAILED,2021-12-12T09:00:47.222000,2021-12-11T12:11:48.403000,,2021-12-12T10:01:39.483000
169e0406-530f-43e3-9088-61fa1ef47dd8,CUERNAVACA 001,SUCCESSFUL,2021-12-12T09:00:47.222000,2021-12-11T13:29:11.717000,2021-12-12T09:45:09.048000,
e32a5e06-fdb2-42d4-b724-263aafe49289,CUERNAVACA 001,SUCCESSFUL,2021-12-11T15:48:02.695000,2021-12-11T10:53:46.469000,2021-12-11T17:08:19.118000,
954cb7ee-3d10-4d2a-9a50-0000f99f825f,CUERNAVACA 001,FAILED,2021-12-11T15:48:02.695000,2021-12-11T10:55:00.150000,,2021-12-11T17:35:07.845000
01ec98dd-37cb-4692-af1e-62525844c17e,CUERNAVACA 001,SUCCESSFUL,2021-12-11T15:48:02.695000,2021-12-11T11:23:26.263000,2021-12-11T16:21:37.332000,
10a03957-1ecc-4545-80ba-85a21a7ea7e0,CUERNAVACA 001,SUCCESSFUL,2021-12-11T15:48:02.695000,2021-12-11T10:32:47.931000,2021-12-11T17:06:39.790000,
f06de0f9-aabf-4cf8-aa3c-7f4c5eb90eb0,CUERNAVACA 001,FAILED,2021-12-11T15:48:02.695000,2021-12-11T11:31:51.734000,,
2fa3e0a7-eb76-407b-91b3-75d4abbc33e0,CUERNAVACA 001,SUCCESSFUL,2021-12-11T15:48:02.695000,2021-12-11T11:27:50.113000,2021-12-11T18:22:30.570000,
da8fa39f-23f3-4ab7-b2d3-560a806c00e5,CUERNAVACA 001,SUCCESSFUL,2021-12-11T15:48:02.695000,2021-12-11T11:19:23.568000,2021-12-11T16:44:47.365000,
170ed58b-48f5-42a3-a77e-dd5c9c344c19,CUERNAVACA 001,SUCCESSFUL,2021-12-11T15:48:02.695000,2021-12-11T10:35:45.511000,2021-12-11T17:07:28.035000,
7a81c3e0-d067-4225-a6d6-9aa46a730398,CUERNAVACA 001,FAILED,2021-12-11T15:48:02.695000,2021-12-11T11:04:28.256000,,2021-12-11T16:59:12.494000
bcbab16e-6787-411e-abe5-3d92db3474aa,CUERNAVACA 001,SUCCESSFUL,2021-12-11T15:48:02.695000,2021-12-11T11:04:31.603000,2021-12-11T17:42:16.714000,
281f2735-d1b0-4578-8d47-3a0a5a87d937,CUERNAVACA 001,FAILED,2021-12-11T15:48:02.695000,2021-12-11T10:17:40.626000,,2021-12-11T17:34:29.036000
ca17adbc-1aa5-4bb5-bbb4-dc276faaa70f,CUERNAVACA 001,SUCCESSFUL,2021-12-11T15:48:02.695000,2021-12-11T10:36:45.315000,2021-12-11T17:49:31.382000,
01e205e8-a768-48f4-be25-1aaeae8784d8,CUERNAVACA 001,SUCCESSFUL,2021-12-11T15:48:02.695000,2021-12-11T10:34:43.096000,2021-12-11T17:50:17.527000,
3f3ea530-54cd-4c0f-9b5c-099135b4473f,CUERNAVACA 001,SUCCESSFUL,2021-12-11T15:48:02.695000,2021-12-11T11:06:48.199000,2021-12-11T18:03:34.486000,
7571f409-edce-4ded-89ed-5cf50ccd1f90,CUERNAVACA 001,SUCCESSFUL,2021-12-11T15:48:02.695000,2021-12-11T10:32:59.397000,2021-12-11T17:05:36.981000,
4da59742-ff25-4e89-80d5-cb9c270d598f,CUERNAVACA 001,SUCCESSFUL,2021-12-11T15:48:02.695000,2021-12-11T11:23:26.189000,2021-12-11T17:13:24.212000,
2f685cd7-920c-443d-b417-d918b59024fe,CUERNAVACA 001,SUCCESSFUL,2021-12-11T15:48:02.695000,2021-12-11T00:14:47.816000,2021-12-11T18:31:04.008000,
40d75ad5-6502-488e-b3f6-2a36de925949,CUERNAVACA 001,SUCCESSFUL,2021-12-11T15:48:02.695000,2021-12-11T11:19:12.920000,2021-12-11T18:06:17.919000,
b6b74e35-972a-4068-97ae-e27b597c6ae5,CUERNAVACA 001,SUCCESSFUL,2021-12-11T15:48:02.695000,2021-12-11T11:29:13.816000,2021-12-11T16:32:11.410000,
feccec8e-2e69-4de6-9e30-c02fb3222e41,CUERNAVACA 001,SUCCESSFUL,2021-12-11T15:48:02.695000,2021-12-11T10:58:35.231000,2021-12-11T18:06:53.742000,
4bcf1e37-e321-4f41-9d73-d12ebfc4b11b,CUERNAVACA 001,SUCCESSFUL,2021-12-11T15:48:02.695000,2021-12-11T12:05:17.310000,2021-12-11T18:12:39.551000,
272d79a5-9862-492b-b70b-b5e6218f6406,CUERNAVACA 001,SUCCESSFUL,2021-12-11T15:48:02.695000,2021-12-11T10:27:54.550000,2021-12-11T16:42:23.076000,
1fe43d7a-ed9a-4109-8485-cf33f5fdd5aa,CUERNAVACA 001,SUCCESSFUL,2021-12-09T08:46:56.602000,2021-12-08T13:06:59.273000,2021-12-09T11:36:32.738000,
721ed2b3-abba-40ed-a472-300ddc2681aa,CUERNAVACA 001,SUCCESSFUL,2021-12-09T08:46:56.602000,2021-12-08T13:06:52.931000,2021-12-09T11:17:09.557000,
be373eea-ce2c-441d-a8ba-6a2ea30cf0f8,CUERNAVACA 001,SUCCESSFUL,2021-12-10T16:42:21.415000,2021-12-10T12:16:53.746000,2021-12-10T20:20:41.027000,
2267ae25-5aa7-42d9-8913-e90015351c4d,CUERNAVACA 001,SUCCESSFUL,2021-12-10T16:42:21.415000,2021-12-10T12:44:58.997000,2021-12-10T20:30:06.696000,
