id_paquete,id_monitoreo,arreglo_estados,complemento_estado,fecha_creado
c954908f-94af-4fa1-bd63-ababa387e2ca,FN9ISMS0Y0IX42IVYLXC,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T17:20:51.154000
5833adeb-ee3b-46ab-9146-023f302ab6c8,RDXOJZNYSGWLRKGI9XTY,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T11:43:43.637000
94e418b5-54cb-44b5-b831-c3bafab18429,DDP6CH5G9UDSAHATEVX6,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T11:06:38.528000
bb6e33de-f6fb-4cf8-a134-23f7eedb6daf,WYM4FQ98S8XLZ78LA5YZ,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T14:37:58.141000
4ae0df30-ce12-4483-80bd-7f146b00ffeb,3ADWTO8JECLNNGLQXVWC,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T10:50:09.750000
441a11df-7986-432c-8e17-9391bd93c68d,jxvA4SUu7s9dA3Y49wPT,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T12:26:01.009000
e43d31dc-54a8-439c-bbdd-1246c2ba9316,CC7UP9PQX3ZNBAKNY3TC,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-09T13:56:50.231000
97ea43a6-ea95-4e08-bf70-4e1ff03f541c,PTOW2W7TVBTM6RVHXZYK,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-09T13:49:19.496000
a7300377-1fdc-4fff-a8ff-9e191d348664,HCPPTBO0JHUG7EOX1RU7,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T12:15:31.959000
71a0a04f-2f04-49f2-9921-3bfaf1d1c941,7HCXWKFVHIX3C2MHDLBG,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-09T12:13:11.273000
95327ab2-6a0b-4434-ba88-9df190838d07,Q2MNN19CJDSDLUYA5XPG,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T12:01:22.602000
ac856bd3-e9e8-4320-8f84-dde72675dfbf,zYsbGGFvchiafHrtefBE,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T11:25:55.352000
5fb88ada-eed6-4bee-89b5-39aa37a3a626,MGQWA1I7XIZAHCH1WY87,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T12:43:04.410000
79267eac-9033-4ff0-95dc-4179bf2338bb,DZEN5QLN2QUAIMIWWLAI,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-08T12:24:38.612000
885a8bb5-6b9d-409c-a375-dbd5f487e199,BHUB05ETV4QTPBBH3MNK,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-08T12:03:15.239000
4b3569d4-6b84-42df-8346-c9a1699afbff,EMDMXWLAXB5LHYBNVNRR,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T13:03:33.870000
5b5a9161-cf57-4427-9ed4-6f63528a996e,KXDO0ERCQO0IOIUS8L3F,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-09T20:39:01.551000
42d415b3-54f6-40db-9de7-e320a2edc217,RAHLOZOH6JLYPWCXYZGN,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T09:57:21.645000
13ffe2e6-1d19-4ddd-bcd7-716c0d2b9670,MD6OHLANVRCLQICSBZVC,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T20:23:37.185000
0ebdee7c-4830-4223-a4bd-a70758add548,7CQNNYLHWSUJZKQBMQ9H,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-09T21:11:57.446000
17365a35-ef38-47b3-b1f8-ce19c0df8d9c,O5KUNJFRAGXFEIQNNVU8,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T11:40:10.634000
52cc74e3-1ccc-49b0-bdde-0201233ab3a8,GTT3DSTMYAUG4Y93VPSZ,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T11:34:14.402000
578eec47-b5a2-4cf2-ac3c-dae32a377419,JSUS004COCMTOJCGYTJX,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T11:35:56.993000
42a22cf4-b35d-4b69-bc4c-5896a8039ccf,SUPIC0AHK01IG1KB9SMD,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T11:35:31.708000
d29bbf57-1544-4b1c-bda1-f60186a940ac,1ADA2QWMHKMQIFSH6S6D,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-08T12:21:14.749000
4a8ecee5-d6f2-42c6-9389-518bbcf30307,AVLTCWNMY9LSBHPNECKQ,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T09:30:17.400000
26ee6140-2b84-48f8-8d70-6033102c26e8,CCICAMFFAQKDTETQHV6N,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T11:35:27.923000
581e693f-6b83-4f20-8b95-debefb67aff6,GEZFTWL5NFTNBIC4ES4U,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T12:51:37.282000
fea5e4d7-7b51-42d9-a318-ee0f5b408945,OL4P0KANQBLGKVGFSUXQ,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T11:34:28.232000
60e6dca2-d1fe-4c8b-ab58-027e8bd1d74a,44O2BOQNNYPCSMMC92M0,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T12:22:01.224000
840c32d3-dc27-4718-881c-c2adbf8d7657,MGUNNHTYQKSQXAZPXPBS,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T14:49:50.056000
b12a098d-6089-4826-a4bf-beab3490a47d,V0TSEJREXGOBCWH4FIXB,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T13:12:07.237000
392c07e9-65c8-4e3f-b687-d0ec1f4396a4,FYUUXNPOYEOLPDS1NJFC,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-09T09:20:41.292000
4e992c2d-1d8e-4813-aca4-7ecd43b4342e,YH505UDKW19O0XWDNKOU,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-09T10:30:21.716000
afd41c10-782a-421f-857d-f6809f54eb01,9R4IWU2AFJGOWP2GXV9Z,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T12:15:10.895000
6f2179d2-c0ba-49de-81bb-2a48a8b23694,YE8L3EXFBIXLRFTSF5IM,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T11:16:51.834000
15d4548d-9005-4052-8de6-7e56f23b35d6,AX3B1PRSQVM6OSC8T0Y8,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T10:56:23.811000
2f6c0c01-6988-4c60-b318-c18aee954d2b,RTSJXOMM6NFJZ28DDKZD,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T12:16:34.907000
c80f2bfd-36c0-4af2-93cd-0f1170b63bdd,E8BCCDDKIXLHRQX9MWK6,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T22:39:26.073000
3c73c7f0-e6d7-40e3-811f-4c77e99ee8a1,EHTBPEMA6WZAO8HFU2U8,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T12:07:58.042000
b571dd87-5650-432e-8c0b-e2652ac4d080,ZTOJRTAW7YVAOTKTZ2DP,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-08T20:11:07.554000
fbaa5c22-f7e5-4144-b4d5-a21f63a0c185,OU6EIFMYRPLW3E9WPTPB,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T14:53:32.542000
9a1f0842-623a-4cba-9a3a-f2f53339da4e,WTADDVWGPTBMMVW5GZ64,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T19:16:08.655000
6e0f6fe7-4aa4-40ab-b993-8dd471e70ac2,TPRFSY8ERXQYC0IRDPVH,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T16:31:55.792000
81b61a7c-da77-4db2-ace9-e8a7997166e3,PFMUS3JTHHJ5GXYNF52E,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T10:09:27.871000
5a8b5fcb-0e39-480f-88b1-3a136631450f,XZ0BRDCHCY0WUSQQQ91X,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T17:05:24.274000
f71640b5-13e2-4206-8018-7d6f5e6360a3,2O9DPPJWNYTNPBMC51FB,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T16:48:33.620000
03b44fb1-61f2-43e0-b903-9c0e20e7e00e,YYH15VKHXLA1HRKJ1QXB,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T13:51:37.241000
03dffbf0-df18-4839-9199-ee5f00068020,HLXAFDHH2PLGFWUHTIMF,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T13:40:26.226000
6e0249e1-b338-417e-8a41-18bfd1a39f96,RAH9XGMXX4YZGYTB6WXF,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-08T20:06:33.673000
9ef04616-60ca-49e9-b298-e324ce08e63b,KBU5KAKFXAWDARCNFECM,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-09T12:26:40.669000
cfbf0adb-0ee0-47f6-bdd6-0f536d687e94,MR9WLDFQTWOPF0LFZT1E,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T18:16:23.546000
f52355a4-39f2-4372-8cc1-8cfa6a9ac98a,R9AU0C2CWOXFCXDGJPOR,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T10:36:51.194000
1c8d83ed-2fcd-41d3-80fa-d72afb20f8be,D0O0DLCKXJ2FQYKYY5AL,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T13:20:20.881000
fdcb6172-0ef4-415c-ac42-c90c9d4c385e,LITKXFGNRS56RFWAWRAT,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-09T13:10:32.120000
623ec5cb-94a0-4448-abc8-10b4ee2f472a,TKPI5CTCUJTKLYQNCBBO,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T17:30:12.553000
f6210284-af3c-4a76-8181-3c3453e12b3f,SNNVUTAGHIGQSXFO3MHH,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T11:56:46.095000
6c5f8321-d0eb-4dea-8caf-d0686219762b,QTG7524G0ORQZIAHKGOL,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T15:22:40.051000
db46817e-c224-4b06-a0f1-93b98146f3ff,HrygQGUGVnfrospRj05y,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-08T17:21:39.024000
870490fc-93e2-4e48-a5dd-284261498df7,VDF3IZMSBGYUYULEKILW,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T19:01:43.437000
8ef1f360-e4ac-4d87-bd8f-11ab0f7b661d,r6FE8RK6DhlsLhRz9Fec,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-08T23:12:29.665000
5ca804d9-0f2f-447c-b697-c64e15ede833,CJKOIP4WBPSI5COUW4FM,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-08T14:27:02.694000
2b45bcb0-dd9e-4c64-95b3-b59cd3501143,IQGA6FJME37JTDVKXARS,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T11:46:38.788000
1a41aa21-161f-4373-a8c6-1d2514d2ba47,7IM5LX1EGXDUWT9BF4DO,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T19:43:38.188000
23d298bc-83cb-4fba-9951-3737b51bbe1a,HBIMFFTPBXNBEEV4OIPZ,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-09T11:40:37.330000
6adbeb42-8c9c-48ef-a245-4d3f9e56c824,JXMUREEJNT75L6DZWSOD,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-09T10:22:51.403000
a5f567c9-8f4f-497c-80eb-8ed0011ba010,QZLSFV6A0HIMLPXE8KJY,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T11:33:23.808000
bc4a85c5-64e7-4759-bb25-e633098fd20e,Y4VFN6X7BRJQEX2U31D1,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T11:29:03.791000
77b5bb4f-26b2-462e-a2ca-8a96b7f66556,FIMTB5MBDDEFJ6TNNVSX,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T11:15:35.377000
a7791ee9-592e-41ef-b576-bf06abd77869,7H8GQOBQQTILQHJJBCH2,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T12:46:35.077000
48f9e39d-b6e0-442c-a554-8f6c56416d10,OFG203WCNTRZXQSWTR3X,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-09T11:26:26.202000
fb0cfa02-e41a-4c77-bb81-61ad248c9409,Y0PRNF2IKV1LLYJTIKK8,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T17:50:24.822000
9e9b8110-b8b6-48bf-a4b7-fd85169c1b80,V6SSUGXV6A8KQF1RESZI,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T10:29:43.600000
b5425602-0c4d-465c-a3f5-f29e04e19b88,KLTRX7MGBOPSLOLQW51R,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T13:10:04.928000
113349fc-6129-44e4-b451-0954e347e241,KXKCX1MOGHDELI2STIEA,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T18:01:47.950000
46aa399c-c0c4-4944-92ac-f78f92bc73ed,QNAMZ65Z6FJDE4L2LUNO,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T13:25:35.230000
a402110f-5856-4b97-988b-aa41a4e25cbb,FTYUWBQMQZJJVLXQ0CAA,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-09T08:44:50.086000
4615353b-bed3-47f5-81ab-5564de3b100c,91U2QXOFEGDYOMD3SCAI,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T11:58:11.473000
26f4f297-cd02-4fec-a71c-bb6abdf56177,OYDRVJDARPA8NKWSBEHK,"[DELIVERED,DELIVERED,DELIVERED,NEXT_IN_ROUTE,NEXT_IN_ROUTE,NEXT_IN_ROUTE,OUT_FOR_DELIVERY,ARRIVAL_SCAN,CREATED]",[ORIGIN_SCAN],2021-12-11T12:00:01.176000
